ID,transcription
projects/voice-clonning-b3160/databases/(default)/documents/Users/O2vmRpJe5dUc4QlcIcYtV8RE3ms1/Recordings/l2ad8oMRISzoYp4F44Ws,سوچ میری چھوٹی تھی پر سپنے میرے بھرے تھے دنیا بہت بڑی تھی پر مجھے جانے والے تھوڑے تھے ذہن میرا صاف تھا پر دوستوں کمینے تھے گھنگے اندھے بھیرے لوگ ان کو یہ احساس نہیں سب کی عزت کرتا ہوں پر ان کو عزت راس نہیں سن بیٹا سن بیٹا جھولے پر ہی جھول اپنی اوقات مت بھول تیری یادیں تیری باتیں وہ راتیں ملکاتیں جنہیں سوچوں آتے جاتے
projects/voice-clonning-b3160/databases/(default)/documents/Users/04adcGeQVfMdDlyMhOM58uCT4Lr2/Recordings/S11KwZ32d1nh8GhMFnjK,شاکر ہم تیری لاتیں توڑ کے کتوں کو کھلا دیں گے اندا اگر تونے مچھیوں سے پنگا لیا تم شودے ہو گئے ہو ہم تونے دتر پھیریں گے مچھیوں سے پھروایں گے تمہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/2H3GRIU0YHTpltxmYDMX2Y88XTH2/Recordings/04wy99nM6uMtOmUdFfSi,شكرا على المشاهدة
projects/voice-clonning-b3160/databases/(default)/documents/Users/5NLtLtC1eAb5EJwXKvKnpxK9CO72/Recordings/FWXSXAo2uXkPh4SAsyzi,شیشی مینو ایده راجب شیشی مینو
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/yMBUjUxDcJxxjjW0V33j,شیعان حاشمی مجھے برگر نہیں کھلا رہے آپ آپ نہ مجھے زنگر برگر کھلا رہے ہو نفسی کا نہ آپ مجھے وہ سکرل فرائڈ چکن کھلا رہے ہو نہ آپ مجھے لفٹ کرا رہے ہو یار میں جیل میں ہوں یار میرے کوئی انتظار تو کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/sNhmgiyXV6exmXzoK77QN1C4vEA2/Recordings/aUW1vEOWUQ7QOszXLXFU,صدا دے حسین کو اکبر جوان بیٹا صدا دے حسین کو
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/kfouMKOV0qxmff8l7vbu,فہد اور شیان مجھے بچاؤ میں جیل میں گندی ہوا کھار رہو شیان نفاظ مجھے بچاؤ شیان توں نفاظ کو کوکا کولا دے دی ہے اب میں ایہا کا نام بجویہ کا نستعید پڑھ کے کہہ رہو کہ تجھے کبھی کوکا کولا نہ ملے کیونکہ توں نے مجھے کوکا کولا نہیں دی
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/qEZDj8eCdelHW356eWB1,فیصل صداد شاہ بہت اچھا آدمی ہے میں اس کو تین دفعہ بول چکا ہوں کہ نہ کرے نہ کرے پھر بھی وہ نادرہ کی جوب کرتے رات دن اس کو میں نے تین لاکھ رپے بھیجوا دی ہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/MMAaf60LkvZ9BolwhZRk4sxEyQA3/Recordings/vwhYPNsdWxHV75aJaxla,فینوش کیا حال ہے؟ محل کا کام کیسے چل رہا ہے؟ مجھے بھی ایک دو تین زمینیں چاہیے راجہ بزار میں میں نے اپنا لال قلعہ بیچنا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/TYWadtkvRqTAnsnMOOblOkh1ITg1/Recordings/5Gp7UJgEWLMlJZuz63kx,قحالی سنو، بولی سنو، مجھے اقرار ہوا تھا، اقرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/NDIRsL4p8zPrwEnQX7drxsLIFdW2/Recordings/4faRUksVZI665kfeIUzF,قرن شکریہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/NDIRsL4p8zPrwEnQX7drxsLIFdW2/Recordings/bseS6Mg8C1TbyDy2TPyZ,کچھ بھی بول دے تو بول پہ بس میرے بارے میں دینی آؤ
projects/voice-clonning-b3160/databases/(default)/documents/Users/yQGVB8oW8ZWUiB6X9aGU4Uooeqo1/Recordings/zKXba4ajcfjeoeY1jiw3,کس نے توڑے ہیں؟ جینی نے جینی نے توڑے ہیں کیسے توڑے ہیں؟ لکڑی سے اونچی بولو نا لکڑی سے کسے؟ لکڑی سے؟ زور سے بول دے لکڑی سے توڑے ہیں لکڑی سے توڑے ہیں پھر کیا ہوا تھا؟ ماما تو تھایا اور پھر دانت کہاں گے؟ کس نے کھایا دانت؟ میں نہیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/nCad4l5T8eQUc3L1IaRqVpBAvGl1/Recordings/oAappKjSzjb1XqOcq8RD,کہانی سبھاہ دواری سے ہاں مجھ پیار ہوا تھا اتنا ہوا تھا اتنا منا ہوا ہے تمہاں بلہن بنایاں تیرے ہاتھوں پر مہندی اپنے نام کی سجائیں نہیں مشکل ہوا جو میں کہنا سکا تیرے ہاتھوں پر کھتا ہے میرا جہان مہندی سے ہاں مجھ پیار ہوا تھا اتنا ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/awwCNtHVmEXahsGEGxR52kLFKbW2/Recordings/N8BOybNlZMnALjIkTTBB,کہانی سنو زبالے سنو مجھ پہ ہر وقت اقرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/JwOsCoSeVLNwkgu1XNfuKSqF51M2/Recordings/JLw24MsNZc8u1n6OsONv,کہانی سنو زبان سنو مجھے پیار ہوا تھا اقرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/rIGAyndbDKSxmpIZQh6X49a8OLz2/Recordings/sI7oOql4oXLVSW7C1GKL,کہانی سنو زبانی سنو مجھے پیار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/pqiIeFYSYTUacLEpwsd3JdqDrI23/Recordings/KZ6BHQht9r8edNqeVTdy,کہانی سنو زبانی سنو مجھے پیار ہوا تھا اقرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/bXXJxS7krggfytaby7rhWLU044t1/Recordings/0D2NsJLxaDDrjgrZcgqL,کہانی سنو زبانی سنو مجھے پیار ہوا تھا اقرار ہوا تھا ہے طمعنا ہمیں تمہیں دلہن بنائیں تیرے ہاتھوں میں مہنڈی اپنے نام کی سجائیں تیری لیلیں بلائیں تیرے صدقے اتاریں ہے طمعنا ہمیں تمہیں اپنا بنائیں
projects/voice-clonning-b3160/databases/(default)/documents/Users/HC4UyTIwpFQdz6zByiEhwAr2xsM2/Recordings/DZMVzKA43LMHVzLoJ1SW,کہانی سنو سب ہی سنو مجھے پیار ہوا تھا ادھرار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/54qLccVBM3ZMYied7DfaRuJl4NM2/Recordings/SiZmy45AaOqSIKrzBxNK,کہانی سنو یہاں زبانی سنو مجھے پیار ہوا تھا اقرار ہوا تھا یہ سب میرے پاکستانی بھائیوں کے لئے پاکستان کا مطلب کیا؟ لا الہ الا اللہ
projects/voice-clonning-b3160/databases/(default)/documents/Users/NDIRsL4p8zPrwEnQX7drxsLIFdW2/Recordings/yqLAI0xLEg0Xc1BNC3D6,کوئی بھول دے تو بول بھائی بس میرے بانے تیری آؤ
projects/voice-clonning-b3160/databases/(default)/documents/Users/cDwiqpHJrLPdmsThrfsixChyugx2/Recordings/JLu2ZYkRMF5Y8pLLvfFJ,کیا ظلم کی تعداد میں بتا دے وہ ہمیں تم کس حاکم جاوے سے ڈرا دے وہ ہمیں تم اب نام نہ لینا کسی حاکم کا دوبارہ دریا ہے ہمارا دریا ہے ہمارا
projects/voice-clonning-b3160/databases/(default)/documents/Users/QBUL7REzAsa7g3fh5zDzimLwLOv2/Recordings/Kp2mBg7wZzkCVbvEbYnN,کیا نہ معلوم ہے تیرے پیار کا ہو میرے ساتھی
projects/voice-clonning-b3160/databases/(default)/documents/Users/r32jaNy3uZcU24Q0LdcZdQWcnju2/Recordings/QjBDbw14k1sjbGUnYz9E,کیسی ہو سنا دیکھو تمہارا جو پرفیوم تانا جو نہیں پہنچا تا تمہارے ڈیش کے باس فتح بور میں تو وہ پرفیوم میں نے لی لیا میں ادھر ہی ہوتی ہوں لاہور میں کیا کہتے ہیں یہ جو میرا پٹوار خان ہے کیا نام ہے اس کا ایک تو اس مسئبت خانے کا میرے سے نام زینب میں نکل جاتا ہے تم یا آجانا یا میں تمہیں دے دوں گی کسی کے ساتھ بھی آجانا وہاں تو تم ایران میں افضلی پراتوکھون سے لے کر گھومتی ہونا
projects/voice-clonning-b3160/databases/(default)/documents/Users/57Qfqm2c50X5Vj3odmow3iVSHnn1/Recordings/peGciZ5Z1f7bWVHtkYeQ,کیسے کرنا؟ دل میں ہو تم آنکھوں میں تم پہلی نظر سے ہی آگا وہ مجھے مارڈالے گا مجھے بچالو
projects/voice-clonning-b3160/databases/(default)/documents/Users/dox6ypHyw0hRQ4FWafY7ePjslRu1/Recordings/2wMlvJkTStrSLRJYIp2R,کیوں آپ کو میری آواز پسند نہیں آئی؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/7YS42pilsHbyPPl6qCC1WbvNBp62/Recordings/IKUDPNkHN2eQogaF8KY6,گیر جاؤ گے
projects/voice-clonning-b3160/databases/(default)/documents/Users/ZZgGtNWfdSUC9mayCpN4SXtnSdx1/Recordings/yyB73q5sMbzDxCEabkYx,لیزا اسے کام کو فلوک کرو
projects/voice-clonning-b3160/databases/(default)/documents/Users/95BWOcW1zfan8WvfGVtqk93YuvB3/Recordings/CApGR7YEZvTncJoIJApZ,مجھے اسمائیل خان ہے ، ملک رحمن کے بیٹے میں ، میں ڈیویڈنٹی ڈیویڈنٹ ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/2BxCoUf42ZPHGDTFpGHzj9eaO9c2/Recordings/a5Tz3uutd2jqvMsxuHye,مجھے اون کی گانٹ چاہیے گانٹ میں اس کی گانٹ چاہتا ہوں بس
projects/voice-clonning-b3160/databases/(default)/documents/Users/2BxCoUf42ZPHGDTFpGHzj9eaO9c2/Recordings/v5xqKHXhAcxXyQxGZ0uH,مجھے اون کی گانڈ چاہیے میں بس اون کی گانڈ مرنا چاہتا ہوں اون کو جتنے پیسے چاہیے میں دوں گا اون کی مجھے کولی ملائم نرم لشکارے والی گانڈ پر چاٹیاں لگانی ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/EsuAcY3cl25vXwLIOrwZ,مجھے ایک بندی کی تلاش ہے جس کا نام ہے خیرعظم اور میں اسے عمران خان کی جگہ بیٹھاؤں گا یعنی وہ وزیرعظم بنے گا
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/a3aCTisDDgIA2ZRMdJwq,مجھے ایک بندے کی تلاش ہے جس کا نام خیرعظم ہے اور وہ از دفعہ وزیرعظم بننے والا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/va9or4oTGNhaFk5S0kZDSCLloDn1/Recordings/3nrXDfE6854T55ZBQjpx,مجھے بھی حیالوں کی تپشی زندہ ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/8CHWxD8NmlSdyweWEmr3KJpcEIl1/Recordings/K58ATAmcXEBso1xcWLX5,مجھے پیار بھواتا ہے ترار بھواتا ہے
projects/voice-clonning-b3160/databases/(default)/documents/Users/avG6GRjAvdXjJQscktJQiUrrVJD2/Recordings/TozYvSRIUE5YbUnbiVJZ,مجھے پیار ہوا تھا
projects/voice-clonning-b3160/databases/(default)/documents/Users/83q7tAR18Mb7a80sXudMExsrdEi2/Recordings/uisdcEmA5hyOp3PC1d37,مجھے حاج راجہ سے سپورٹر نہیں چاہیں گے
projects/voice-clonning-b3160/databases/(default)/documents/Users/83q7tAR18Mb7a80sXudMExsrdEi2/Recordings/OXqH6kI1hXhs4SCUyR4i,مجھے حاجر دیسے سپورٹرز نہیں چاہیے چاہیے مجھے
projects/voice-clonning-b3160/databases/(default)/documents/Users/va9or4oTGNhaFk5S0kZDSCLloDn1/Recordings/oDENraMK5emxcT1Km0aQ,مجھے دل کو بھی نہیں کھایا جو نہیں کھایا تو دل ہی کھایا جو نہیں کھایا تو دل ہی کھایا میرا حال برا اور برا کردیا میرے زخموں کو زرارہا
projects/voice-clonning-b3160/databases/(default)/documents/Users/bWlUPORMCvgYjxe7Do3qugrhFjn2/Recordings/ugVr27Kemdv4XrhizDlz,مجھے کبھی دیکھو
projects/voice-clonning-b3160/databases/(default)/documents/Users/2LxO0DOVu0baGGVfFRFI74WcZSG3/Recordings/ENAzyqOAMTYSxoQktx0R,مجھے کھا رہا تھا مجھے کھا رہا تھا کیوں کہ آپ نے لڑکے باقی پیسے نہیں لی سجائی دی امی مجھے آئی دی آئی
projects/voice-clonning-b3160/databases/(default)/documents/Users/N8R5AlgObVVmKkSvXsyNbONK29p2/Recordings/b0sb55pjL52Ybk3KaoCD,محسن آپ کو نکاح مبارک میری طرف سے اور ساری نیشن کی طرف سے
projects/voice-clonning-b3160/databases/(default)/documents/Users/eu6vHKElC9hMOwF7Y3JVx5OtqDL2/Recordings/y545sGkXihlFDDtU9c92,مر جا گئے جو کھیلے یہاں جو بھی پھول ہم کو ملے یہاں مجھ خود سے ہی شکوے یہاں کسی اور سے کیا گلے یہاں میں عشق دی راتے ٹوڑ پیاں میں عشق کشش نال جڑ پیاں یا ڈپ جاواں یا پار لگاں میں عشق دی لحرچ ڈب گیاں
projects/voice-clonning-b3160/databases/(default)/documents/Users/ske1X70xdOYbLL88rgtVOgHsC4W2/Recordings/pHzecPlc0FAIsAr3bCfz,مرحبا
projects/voice-clonning-b3160/databases/(default)/documents/Users/UdS1wTmUOXQcF3Ayoyt7TOGzS0C2/Recordings/JLwUCP8whc3rc69DTn7V,مرحبا ، آپ کیا حال ہے؟ خیریت سے ہیں؟ گم بھی خیریت سے ہیں؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/Imfo9WUoRnT7kKGfHWRxKasbTRB2/Recordings/I7fWHrp8E6zJ0QTUrv2x,مرحبا ، آپ کیا ہیں؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/RAusUMphqyb8p3aHlI9s3h6DSOo2/Recordings/YzulTd0w22JfjQLHddVW,مرحبا ، اسلام علیکم ، آپ خوش آمدی ہے ، میں کہتا ہوں کہ آپ کو بہترین لوگوں کے ساتھ ملیں گے۔
projects/voice-clonning-b3160/databases/(default)/documents/Users/KlmFLseomBg0s73aO5fnlE5aRVu1/Recordings/UTZ0UFfKSTZm5QNFsb6M,مرحباً ، كان شاروخان معك ، أرجوك تحب مفهومي العاديين
projects/voice-clonning-b3160/databases/(default)/documents/Users/Psm9EDwUnZdXlkLyuDMqWsn5kDh2/Recordings/i4kY90yFS6ZaMDS464VI,مرحبا اگر آپ بہن چودھ بن جائیں تو میری بیسی نہ ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/kb6xeCRxskbH1pZE8jSE8bt8Aru2/Recordings/CxW3uhrGRPOoqA2DsVQr,مرحبا بابا میری جان میں آپ کو پیار کرتا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/57Qfqm2c50X5Vj3odmow3iVSHnn1/Recordings/3MR4VCrdsS2GjVupH4ms,مرحبا جیا میں عمران خان بات کر رہا ہوں کیسی ہو
projects/voice-clonning-b3160/databases/(default)/documents/Users/hy6MWhYsGSbqxaauQ4gSN4APMp02/Recordings/r8FpmUdvLsyemyd2Xr7e,مرحباً عمنا، کیسے ہو؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/5ohHPiw9JJW7Oa7KoS2hsKZs8pR2/Recordings/Ozf8d25Zttsp2iSA5KTf,مرحبا فہد بھائی کیا حال ہے کیسے ہیں آپ کو بہترین ساتھی ہے تو مجھے بس میسیج دینا
projects/voice-clonning-b3160/databases/(default)/documents/Users/1IVM79Y2cDRvByOEOKXIUbH7wph2/Recordings/hg1UwEGWOeXfgZpJPTxq,مرحبا مرحبا مرحبا
projects/voice-clonning-b3160/databases/(default)/documents/Users/NWqnU7PLsFbi76mXjGup96tqbRK2/Recordings/8ceYlYgWDy1OmsCijDqb,مرحبا مرحبا مرحبا أنا أزار مرحبا
projects/voice-clonning-b3160/databases/(default)/documents/Users/p3afGU6tVIUraKJ80nIkL2KTmvs1/Recordings/DhsrTQDlsRvC4bPWHCOk,مرحبا میری پاکستانیوں میں امراحل بات کر رہا ہوں اٹک جل میں سارے پہنچو میرے کارکون مرے سب پاکستان کارکونوں کو دعوت ہے کہ اٹک جل پہنچو کیونکہ آسے مجھے پانچی دی رہا ہے میں مرنے والا ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/DI1kULTNX2bxUCWnHoC76g4dV2b2/Recordings/gLk1u8sMnZzfEkq28sWI,مرحبا میک ٹیسٹ رینگ ایک دو سال مرحبا میک ٹیسٹ رینگ
projects/voice-clonning-b3160/databases/(default)/documents/Users/Isj6Hk6lvhQmvLyz4ogCbjhBJZ32/Recordings/JQQiZ2xNgpg3AYSERfPn,مرحبا ہاں میں آپ کا دوست اور روسٹ ہوں میں ویڈ کی گھنٹ میں ایسا لڑنے گھساؤں گا کہ بلاول بھی اہران ہو جائے گا دیکھ بلاول
projects/voice-clonning-b3160/databases/(default)/documents/Users/AqUnbKB2JrRxCbds1RylOa7KxVm2/Recordings/PPXas0zV7YDIywcVm9YV,مرحبا، السلام علیکم کیا حال ہے آپ؟
projects/voice-clonning-b3160/databases/(default)/documents/Users/hKZut2lie0MeBBXZRtXmFkcMH2K3/Recordings/YNxPWkHsZLT9ZHbBHOQh,مرحباً، میں عثمان ہوں، میرا نام یہ ہے، میں چورنی ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/EwxhVBBRrscMNFNVSwViqQU4YGY2/Recordings/XmEgKa2i9z8PFAbsnkUs,مرد دی اتا quarters
projects/voice-clonning-b3160/databases/(default)/documents/Users/BsCHc2aO5EUPgw1mP1qs3zXicoA3/Recordings/6lSyOEqaMPdbvEiPm46G,مریم نواز سن لو ابھی تو میں جوان ہوں نانی نانی امہ ابھی تو میں جوان ہوں
projects/voice-clonning-b3160/databases/(default)/documents/Users/MULO6hiwlSNnnb3nc3EaAeMVWPH2/Recordings/E8eDIDIsmi5WbLYiz80E,مرے آڈیو کیا گئی؟ میں نے بہت سے آڈیوز بیچائے
projects/voice-clonning-b3160/databases/(default)/documents/Users/dox6ypHyw0hRQ4FWafY7ePjslRu1/Recordings/5zvTkcE8OIWXPVTOAxDw,مرے امی سو رہی ہے پھر ہم کل بات کریں گے انشاءاللہ صحیح ہو گیا
projects/voice-clonning-b3160/databases/(default)/documents/Users/p3afGU6tVIUraKJ80nIkL2KTmvs1/Recordings/lr7JgQoAiT5cX5avGOni,مرے پاکستانیوں
